Index,AD1_TactileRaw(16bit),AD1_VGNDRaw(16bit),AD2_TactileRaw(16bit),AD2_VGNDRaw(16bit),AD3_TactileRaw(16bit),AD3_VGNDRaw(16bit),AD4_TactileRaw(16bit),AD4_VGNDRaw(16bit),AD5_TactileRaw(16bit),AD5_VGNDRaw(16bit),AD6_TactileRaw(16bit),AD6_VGNDRaw(16bit),AD7_TactileRaw(16bit),AD7_VGNDRaw(16bit),AD8_TactileRaw(16bit),AD8_VGNDRaw(16bit)
93,30030,12027,30039,12034,29950,12030,30015,12017,30051,12009,30022,12021,30036,11935,30052,12036
94,28083,12026,28102,12031,28219,12028,28140,12017,28096,12012,28092,12015,28100,11926,28114,12032
95,30065,12029,30073,12035,29983,12032,30049,12020,30088,12012,30058,12022,30066,11932,30085,12038
96,28030,12026,28048,12031,28168,12025,28088,12014,28043,12009,28039,12013,28048,11925,28060,12032
97,30092,12028,30101,12031,30007,12030,30075,12019,30112,12010,30085,12017,30092,11931,30112,12036
98,28106,12026,28123,12030,28240,12028,28162,12017,28121,12011,28113,12015,28122,11928,28138,12033
99,30159,12029,30168,12032,30074,12030,30143,12020,30179,12012,30153,12020,30160,11932,30179,12034
100,28104,12025,28118,12031,28237,12025,28161,12015,28117,12009,28110,12014,28120,11926,28134,12030
101,30110,12027,30115,12035,30025,12031,30091,12021,30129,12011,30102,12021,30110,11935,30128,12036
102,28051,12026,28071,12032,28184,12028,28112,12017,28069,12012,28063,12016,28071,11928,28083,12033
