Index,AD1_TactileRaw(16bit),AD1_VGNDRaw(16bit),AD2_TactileRaw(16bit),AD2_VGNDRaw(16bit),AD3_TactileRaw(16bit),AD3_VGNDRaw(16bit),AD4_TactileRaw(16bit),AD4_VGNDRaw(16bit),AD5_TactileRaw(16bit),AD5_VGNDRaw(16bit),AD6_TactileRaw(16bit),AD6_VGNDRaw(16bit),AD7_TactileRaw(16bit),AD7_VGNDRaw(16bit),AD8_TactileRaw(16bit),AD8_VGNDRaw(16bit)
1469,32767,11854,32767,11860,32767,11856,32767,11846,32767,11838,32767,11843,32767,11761,32767,11861
1470,32767,11859,32767,11866,32767,11862,32767,11850,32767,11840,32767,11848,32767,11765,32767,11865
1471,32767,11862,32767,11866,32767,11865,32767,11853,32767,11844,32767,11852,32767,11768,32767,11868
1472,24317,11862,24316,11869,24088,11864,24252,11853,24340,11842,24299,11853,24308,11767,24325,11868
1473,15435,11859,15451,11863,15602,11858,15497,11847,15442,11840,15446,11849,15453,11764,15462,11865
1474,22264,11856,22290,11860,22537,11855,22362,11847,22274,11839,22285,11849,22291,11759,22301,11861
1475,31259,11859,31285,11863,31544,11855,31363,11846,31270,11842,31277,11846,31288,11760,31299,11862
1476,32767,11856,32767,11860,32767,11856,32767,11843,32767,11838,32767,11848,32767,11759,32767,11860
1477,32767,11859,32767,11863,32767,11863,32767,11850,32767,11839,32767,11849,32767,11766,32767,11866
1478,32767,11859,32767,11866,32767,11865,32767,11855,32767,11845,32767,11855,32767,11769,32767,11868
1479,27525,11862,27522,11871,27286,11868,27457,11856,27547,11845,27506,11855,27514,11773,27532,11871
1480,18871,11862,18873,11868,18702,11866,18826,11853,18891,11846,18859,11856,18866,11770,18883,11869
1481,14603,11861,14616,11864,14686,11862,14639,11850,14615,11845,14611,11852,14615,11765,14624,11866
1482,19337,11858,19357,11861,19587,11856,19425,11845,19343,11841,19354,11850,19359,11761,19369,11861
1483,28244,11858,28268,11862,28532,11858,28348,11847,28251,11842,28263,11848,28273,11762,28281,11862
1484,32767,11859,32767,11863,32767,11858,32767,11848,32767,11842,32767,11846,32767,11761,32767,11865
1485,32767,11861,32767,11864,32767,11862,32767,11852,32767,11845,32767,11852,32767,11766,32767,11868
1486,32767,11860,32767,11868,32767,11864,32767,11853,32767,11842,32767,11852,32767,11768,32767,11868
1487,30594,11860,30593,11870,30357,11868,30529,11853,30618,11844,30574,11855,30585,11771,30604,11873
1488,21549,11864,21547,11869,21337,11865,21489,11856,21566,11846,21531,11854,21538,11772,21554,11872
1489,15075,11862,15083,11869,15058,11865,15077,11852,15090,11846,15076,11855,15081,11770,15091,11870
1490,17091,11857,17113,11863,17308,11859,17170,11850,17100,11842,17105,11851,17117,11763,17124,11867
1491,25100,11858,25123,11864,25387,11859,25202,11846,25108,11842,25118,11846,25126,11761,25138,11865
1492,32767,11858,32767,11863,32767,11857,32767,11850,32767,11841,32767,11846,32767,11761,32767,11863
1493,32767,11856,32767,11862,32767,11856,32767,11847,32767,11836,32767,11846,32767,11761,32767,11863
1494,32767,11862,32767,11867,32767,11865,32767,11853,32767,11842,32767,11852,32767,11768,32767,11870
1495,32767,11862,32767,11871,32767,11868,32767,11856,32767,11845,32767,11855,32767,11770,32767,11870
1496,24208,11863,24209,11870,23980,11868,24142,11856,24230,11845,24191,11855,24197,11771,24217,11872
1497,16405,11862,16412,11868,16309,11865,16383,11852,16423,11843,16399,11855,16406,11766,16417,11867
1498,15519,11862,15535,11865,15692,11859,15582,11849,15527,11842,15533,11850,15536,11763,15545,11867
1499,31692,11861,31715,11864,31975,11860,31795,11849,31702,11845,31710,11849,31718,11763,31732,11864
1500,32767,11860,32767,11866,32767,11860,32767,11847,32767,11841,32767,11849,32767,11766,32767,11865
1501,32767,11862,32767,11868,32767,11865,32767,11854,32767,11847,32767,11854,32767,11767,32767,11868
1502,32767,11859,32767,11868,32767,11865,32767,11852,32767,11843,32767,11854,32767,11767,32767,11871
1503,26945,11865,26944,11870,26706,11865,26878,11854,26969,11845,26927,11856,26935,11772,26954,11872
1504,18297,11865,18296,11871,18137,11868,18253,11855,18316,11847,18285,11857,18293,11770,18307,11871
1505,14693,11859,14708,11865,14799,11859,14736,11850,14703,11842,14699,11851,14708,11766,14716,11866
1506,20094,11862,20117,11866,20351,11861,20183,11849,20101,11843,20111,11851,20116,11767,20126,11865
1507,29017,11861,29042,11865,29303,11859,29120,11847,29025,11845,29035,11850,29043,11765,29055,11863
1508,32767,11859,32767,11865,32767,11859,32767,11849,32767,11844,32767,11849,32767,11764,32767,11865
1509,32767,11859,32767,11864,32767,11861,32767,11850,32767,11844,32767,11848,32767,11765,32767,11868
1510,32767,11862,32767,11869,32767,11867,32767,11855,32767,11846,32767,11856,32767,11772,32767,11871
1511,20627,11868,20628,11874,20425,11871,20571,11861,20649,11849,20614,11863,20620,11774,20635,11874
1512,14813,11862,14822,11868,14832,11863,14826,11853,14827,11845,14814,11854,14822,11766,14829,11871
1513,17745,11859,17766,11865,17972,11859,17829,11847,17754,11842,17762,11848,17767,11762,17777,11863
1514,26089,11856,26113,11862,26374,11856,26193,11846,26096,11841,26109,11848,26117,11762,26125,11861
1515,32767,11860,32767,11865,32767,11859,32767,11848,32767,11844,32767,11851,32767,11764,32767,11863
1516,32767,11862,32767,11867,32767,11862,32767,11850,32767,11842,32767,11850,32767,11763,32767,11867
1517,32767,11862,32767,11872,32767,11868,32767,11855,32767,11848,32767,11856,32767,11771,32767,11872
1518,32767,11865,32767,11871,32704,11869,32767,11859,32767,11848,32767,11858,32767,11774,32767,11872
1519,23759,11861,23759,11870,23533,11865,23697,11853,23784,11845,23740,11853,23750,11768,23767,11871
1520,16123,11861,16126,11865,16036,11864,16102,11853,16139,11845,16117,11854,16124,11767,16136,11869
1521,15766,11862,15785,11867,15948,11862,15833,11850,15776,11845,15782,11850,15786,11764,15793,11868
1522,31953,11859,31977,11863,32236,11857,32058,11847,31965,11842,31972,11849,31982,11761,31992,11862
1523,32767,11860,32767,11866,32767,11861,32767,11848,32767,11843,32767,11849,32767,11765,32767,11865
1524,32767,11860,32767,11864,32767,11863,32767,11851,32767,11841,32767,11850,32767,11767,32767,11866
1525,32767,11865,32767,11871,32767,11872,32767,11858,32767,11848,32767,11858,32767,11771,32767,11873
1526,26923,11864,26925,11871,26687,11868,26859,11854,26949,11845,26903,11855,26913,11770,26932,11871
1527,18345,11865,18346,11872,18184,11868,18301,11854,18363,11848,18330,11858,18340,11772,18352,11872
1528,14668,11857,14682,11866,14766,11857,14705,11848,14678,11844,14675,11850,14681,11766,14687,11866
1529,19811,11862,19831,11868,20063,11860,19901,11851,19818,11845,19828,11852,19834,11762,19841,11865
1530,28541,11861,28567,11866,28830,11860,28645,11846,28552,11843,28559,11851,28569,11761,28582,11866
1531,32767,11863,32767,11865,32767,11859,32767,11850,32767,11844,32767,11848,32767,11764,32767,11867
1532,32767,11856,32767,11866,32767,11859,32767,11848,32767,11838,32767,11848,32767,11762,32767,11865
1533,30267,11862,30266,11870,30031,11868,30203,11855,30291,11840,30248,11856,30257,11770,30278,11871
1534,21076,11862,21074,11871,20868,11868,21017,11858,21096,11846,21057,11857,21065,11770,21082,11873
1535,14943,11862,14955,11868,14945,11862,14952,11852,14957,11844,14946,11855,14951,11767,14961,11868
1536,17477,11858,17496,11865,17698,11857,17556,11848,17483,11842,17491,11852,17496,11762,17507,11862
1537,25661,11857,25687,11857,25948,11856,25763,11844,25672,11839,25681,11844,25688,11758,25698,11860
1538,32767,11858,32767,11863,32767,11857,32767,11846,32767,11843,32767,11846,32767,11761,32767,11862
1539,32767,11856,32767,11863,32767,11858,32767,11847,32767,11840,32767,11848,32767,11763,32767,11861
1540,32767,11859,32767,11869,32767,11865,32767,11853,32767,11844,32767,11852,32767,11767,32767,11869
1541,32767,11861,32767,11870,32767,11866,32767,11856,32767,11846,32767,11853,32767,11770,32767,11869
1542,23959,11866,23959,11874,23730,11869,23894,11860,23979,11848,23941,11859,23948,11772,23966,11874
1543,16196,11860,16201,11868,16108,11865,16175,11853,16213,11845,16189,11854,16196,11768,16208,11868
1544,15697,11860,15714,11866,15870,11861,15759,11849,15704,11842,15709,11852,15715,11766,15722,11864
1545,22849,11856,22873,11863,23125,11853,22948,11846,22861,11841,22869,11846,22876,11761,22886,11860
1546,31928,11854,31952,11858,32206,11854,32032,11845,31940,11840,31947,11843,31957,11761,31968,11860
1547,32767,11859,32767,11863,32767,11859,32767,11846,32767,11839,32767,11845,32767,11762,32767,11863
1548,32767,11858,32767,11866,32767,11863,32767,11851,32767,11842,32767,11848,32767,11766,32767,11867
1549,32767,11862,32767,11867,32767,11866,32767,11853,32767,11841,32767,11852,32767,11770,32767,11868
1550,27253,11860,27249,11868,27010,11865,27184,11852,27274,11843,27231,11852,27242,11769,27261,11869
1551,18586,11859,18586,11866,18418,11864,18538,11853,18604,11844,18572,11852,18579,11768,18593,11868
1552,14665,11857,14679,11863,14759,11859,14703,11847,14675,11842,14671,11852,14676,11764,14686,11865
1553,28585,11856,28611,11861,28875,11853,28691,11844,28595,11839,28606,11846,28615,11761,28624,11860
1554,32767,11857,32767,11863,32767,11859,32767,11847,32767,11840,32767,11846,32767,11763,32767,11862
1555,32767,11857,32767,11865,32767,11861,32767,11850,32767,11842,32767,11849,32767,11764,32767,11864
1556,32767,11858,32767,11865,32767,11864,32767,11849,32767,11842,32767,11851,32767,11767,32767,11868
1557,30159,11857,30159,11866,29921,11863,30092,11849,30181,11840,30140,11849,30150,11764,30166,11866
1558,14950,11859,14959,11866,14947,11861,14957,11848,14965,11842,14950,11852,14956,11765,14967,11868
1559,17247,11856,17265,11861,17466,11853,17325,11844,17254,11839,17262,11848,17266,11761,17275,11860
1560,25224,11859,25250,11863,25511,11857,25329,11846,25235,11842,25247,11849,25254,11762,25264,11864
1561,32767,11859,32767,11865,32767,11861,32767,11851,32767,11843,32767,11849,32767,11764,32767,11865
1562,32767,11862,32767,11870,32767,11866,32767,11854,32767,11845,32767,11855,32767,11771,32767,11870
1563,32767,11862,32767,11871,32767,11868,32767,11857,32767,11845,32767,11856,32767,11772,32767,11874
1564,24351,11862,24347,11871,24117,11869,24284,11856,24370,11849,24329,11856,24339,11772,24356,11872
1565,16524,11863,16529,11868,16421,11867,16496,11853,16540,11845,16516,11854,16524,11767,16537,11868
1566,15423,11862,15440,11868,15587,11862,15482,11852,15430,11846,15435,11852,15440,11767,15448,11865
1567,22261,11859,22284,11864,22533,11859,22360,11847,22272,11845,22279,11851,22287,11763,22296,11864
1568,31386,11860,31409,11865,31667,11860,31486,11850,31393,11845,31401,11849,31412,11763,31423,11865
1569,32767,11862,32767,11868,32767,11863,32767,11851,32767,11845,32767,11852,32767,11765,32767,11867
1570,32767,11861,32767,11868,32767,11866,32767,11853,32767,11845,32767,11852,32767,11766,32767,11868
1571,32767,11862,32767,11873,32767,11870,32767,11857,32767,11847,32767,11858,32767,11774,32767,11874
1572,27918,11862,27920,11867,27682,11863,27852,11850,27942,11843,27899,11852,27909,11768,27927,11868
1573,19122,11865,19121,11871,18942,11866,19072,11856,19140,11845,19106,11856,19115,11770,19131,11871
1574,14627,11860,14638,11866,14695,11862,14654,11850,14640,11845,14633,11854,14637,11765,14648,11866
1575,19013,11862,19034,11866,19258,11859,19100,11849,19020,11843,19031,11851,19037,11764,19043,11865
1576,27762,11856,27787,11862,28052,11856,27866,11845,27770,11839,27783,11847,27790,11762,27800,11860
1577,32767,11862,32767,11866,32767,11860,32767,11850,32767,11843,32767,11849,32767,11762,32767,11866
1578,32767,11860,32767,11863,32767,11858,32767,11848,32767,11842,32767,11847,32767,11764,32767,11866
1579,32767,11859,32767,11866,32767,11863,32767,11851,32767,11841,32767,11849,32767,11766,32767,11867
1580,31172,11856,31172,11866,30934,11863,31104,11849,31194,11841,31150,11850,31162,11765,31183,11865
1581,21997,11863,21999,11869,21783,11865,21938,11853,22017,11844,21982,11853,21991,11769,22004,11872
1582,15271,11860,15280,11865,15243,11862,15269,11850,15289,11841,15273,11852,15277,11765,15289,11866
1583,16901,11858,16919,11863,17114,11858,16979,11849,16909,11842,16915,11851,16922,11763,16932,11863
1584,24865,11858,24891,11863,25152,11859,24968,11848,24874,11842,24885,11850,24891,11761,24903,11863
1585,32767,11857,32767,11861,32767,11856,32767,11846,32767,11841,32767,11846,32767,11759,32767,11862
1586,32767,11856,32767,11864,32767,11859,32767,11847,32767,11840,32767,11846,32767,11764,32767,11865
1587,32767,11859,32767,11864,32767,11863,32767,11850,32767,11841,32767,11849,32767,11764,32767,11867
1588,32767,11859,32767,11868,32767,11867,32767,11853,32767,11843,32767,11855,32767,11770,32767,11868
1589,24372,11863,24370,11871,24141,11868,24305,11855,24392,11847,24354,11857,24362,11771,24378,11873
1590,16554,11857,16558,11863,16447,11858,16523,11848,16569,11840,16542,11849,16549,11765,16562,11864
1591,15363,11856,15380,11864,15528,11856,15425,11847,15370,11842,15373,11846,15381,11761,15387,11863
1592,22034,11864,22057,11868,22303,11861,22130,11852,22043,11845,22054,11850,22060,11764,22069,11867
1593,30977,11857,31000,11861,31259,11857,31080,11846,30987,11840,30996,11846,31004,11761,31017,11862
1594,32767,11850,32767,11854,32767,11851,32767,11842,32767,11833,32767,11841,32767,11757,32767,11857
1595,32767,11859,32767,11863,32767,11859,32767,11850,32767,11842,32767,11849,32767,11764,32767,11864
1596,32767,11859,32767,11866,32767,11865,32767,11853,32767,11844,32767,11852,32767,11768,32767,11869
1597,27866,11864,27865,11872,27627,11869,27799,11856,27889,11846,27846,11855,27856,11772,27876,11873
1598,18934,11862,18935,11870,18760,11866,18884,11855,18953,11845,18920,11856,18927,11771,18943,11872
1599,14636,11859,14647,11863,14712,11861,14668,11849,14646,11842,14641,11851,14648,11764,14656,11863
1600,28027,11860,28052,11866,28314,11859,28132,11850,28033,11844,28045,11849,28056,11764,28066,11865
1601,32767,11856,32767,11860,32767,11853,32767,11845,32767,11836,32767,11843,32767,11758,32767,11861
1602,32767,11859,32767,11863,32767,11859,32767,11847,32767,11839,32767,11846,32767,11763,32767,11862
1603,32767,11860,32767,11869,32767,11866,32767,11853,32767,11845,32767,11853,32767,11769,32767,11868
1604,30901,11862,30900,11868,30665,11865,30835,11853,30922,11841,30880,11852,30890,11769,30910,11868
1605,21758,11866,21758,11873,21543,11871,21698,11857,21780,11851,21741,11861,21750,11773,21767,11875
1606,15152,11865,15162,11870,15130,11866,15151,11853,15166,11846,15149,11856,15159,11768,15167,11872
1607,16974,11860,16993,11866,17187,11859,17051,11849,16983,11843,16990,11852,16996,11763,17004,11866
1608,25071,11859,25096,11863,25356,11860,25172,11848,25080,11845,25089,11851,25098,11760,25106,11865
1609,32767,11856,32767,11860,32767,11857,32767,11844,32767,11839,32767,11846,32767,11759,32767,11862
1610,32767,11860,32767,11864,32767,11861,32767,11849,32767,11843,32767,11847,32767,11764,32767,11864
1611,32767,11860,32767,11868,32767,11865,32767,11852,32767,11844,32767,11852,32767,11766,32767,11871
1612,32767,11865,32767,11873,32767,11870,32767,11856,32767,11848,32767,11858,32767,11774,32767,11873
1613,24655,11865,24654,11869,24424,11869,24591,11854,24676,11845,24640,11855,24646,11772,24663,11871
1614,16649,11862,16652,11866,16541,11867,16620,11854,16666,11845,16642,11855,16647,11769,16658,11870
1615,15303,11861,15322,11863,15464,11860,15363,11848,15311,11840,15315,11851,15321,11763,15330,11865
1616,22082,11859,22105,11863,22355,11858,22178,11845,22088,11842,22100,11849,22107,11760,22118,11863
1617,32767,11863,32767,11866,32767,11862,32767,11853,32767,11845,32767,11849,32767,11767,32767,11869
1618,32767,11864,32767,11870,32767,11867,32767,11856,32767,11847,32767,11855,32767,11770,32767,11872
1619,32767,11865,32767,11872,32767,11868,32767,11858,32767,11848,32767,11855,32767,11771,32767,11874
1620,18915,11868,18914,11873,18742,11871,18867,11860,18932,11851,18900,11861,18908,11774,18923,11875
1621,14632,11853,14643,11860,14708,11856,14662,11846,14643,11839,14635,11846,14640,11761,14651,11858
1622,19186,11858,19209,11865,19432,11861,19275,11850,19194,11843,19203,11850,19214,11766,19219,11864
1623,27863,11856,27886,11862,28147,11853,27966,11846,27871,11837,27879,11846,27888,11757,27900,11859
1624,32767,11856,32767,11862,32767,11854,32767,11844,32767,11839,32767,11847,32767,11760,32767,11862
1625,32767,11859,32767,11865,32767,11861,32767,11847,32767,11844,32767,11848,32767,11764,32767,11866
1626,32767,11860,32767,11867,32767,11865,32767,11853,32767,11846,32767,11853,32767,11767,32767,11868
1627,31145,11862,31144,11871,30911,11867,31082,11856,31170,11846,31126,11856,31137,11770,31157,11873
1628,21834,11865,21834,11872,21619,11871,21771,11858,21853,11848,21816,11858,21824,11775,21841,11877
1629,15166,11859,15175,11866,15142,11860,15162,11848,15178,11842,15163,11852,15170,11766,15180,11865
1630,16931,11859,16951,11864,17144,11858,17009,11850,16941,11845,16948,11850,16954,11764,16962,11865
1631,25054,11859,25080,11864,25336,11859,25158,11847,25065,11843,25074,11852,25083,11762,25094,11862
1632,32767,11860,32767,11863,32767,11855,32767,11846,32767,11845,32767,11847,32767,11762,32767,11863
1633,32767,11862,32767,11866,32767,11864,32767,11850,32767,11843,32767,11851,32767,11765,32767,11865
1634,32767,11863,32767,11868,32767,11865,32767,11853,32767,11845,32767,11853,32767,11770,32767,11868
1635,32767,11859,32767,11868,32767,11863,32767,11853,32767,11842,32767,11852,32767,11770,32767,11868
1636,24840,11861,24840,11868,24605,11866,24771,11852,24862,11845,24821,11852,24830,11770,24848,11870
1637,16681,11860,16685,11866,16572,11863,16652,11852,16697,11844,16673,11854,16680,11767,16692,11870
1638,15325,11857,15340,11862,15484,11856,15383,11847,15335,11839,15338,11848,15342,11763,15351,11862
1639,21990,11859,22013,11861,22265,11859,22087,11847,21998,11840,22010,11849,22016,11762,22028,11862
1640,31070,11857,31094,11862,31353,11856,31170,11846,31079,11842,31085,11848,31096,11761,31109,11864
1641,32767,11859,32767,11862,32767,11857,32767,11847,32767,11840,32767,11848,32767,11763,32767,11863
1642,32767,11861,32767,11866,32767,11861,32767,11850,32767,11845,32767,11849,32767,11767,32767,11869
1643,32767,11864,32767,11871,32767,11866,32767,11857,32767,11846,32767,11855,32767,11770,32767,11872
1644,28021,11860,28018,11869,27781,11864,27956,11853,28044,11845,28000,11855,28008,11769,28030,11871
1645,19227,11862,19229,11869,19047,11867,19180,11854,19248,11845,19214,11855,19223,11772,19237,11873
