Index,TemperatureRaw16,VGNDRaw16,TemperatureBaselineRaw16,TemperatureRaw16_Filtered,TemperatureNoiseRaw16,VGNDBaselineRaw16,VGNDRaw16_Filtered,VGNDNoiseRaw16
393,28,0,33,50.048870,-4.911828,-1,-0.001595,1.139011
394,32,-3,33,54.048870,-0.911828,-1,-3.001595,-1.860989
395,41,-1,33,63.048870,8.088172,-1,-1.001595,0.139011
396,38,-2,33,60.048870,5.088172,-1,-2.001595,-0.860989
397,42,-1,33,64.048870,9.088172,-1,-1.001595,0.139011
398,32,-1,33,54.048870,-0.911828,-1,-1.001595,0.139011
399,35,1,33,57.048870,2.088172,-1,0.998405,2.139011
400,35,-2,33,57.048870,2.088172,-1,-2.001595,-0.860989
401,30,-2,33,52.048870,-2.911828,-1,-2.001595,-0.860989
402,28,2,33,50.048870,-4.911828,-1,1.998405,3.139011
403,31,-1,33,53.048870,-1.911828,-1,-1.001595,0.139011
404,32,-3,33,54.048870,-0.911828,-1,-3.001595,-1.860989
405,32,0,33,54.048870,-0.911828,-1,-0.001595,1.139011
406,30,-1,33,52.048870,-2.911828,-1,-1.001595,0.139011
407,22,-2,33,44.048870,-10.911828,-1,-2.001595,-0.860989
408,36,-2,33,58.048870,3.088172,-1,-2.001595,-0.860989
409,27,-1,33,49.048870,-5.911828,-1,-1.001595,0.139011
410,24,0,33,46.048870,-8.911828,-1,-0.001595,1.139011
411,29,0,33,51.048870,-3.911828,-1,-0.001595,1.139011
412,35,-1,33,57.048870,2.088172,-1,-1.001595,0.139011
413,26,-1,33,48.048870,-6.911828,-1,-1.001595,0.139011
414,26,1,33,48.048870,-6.911828,-1,0.998405,2.139011
415,35,-2,33,57.048870,2.088172,-1,-2.001595,-0.860989
416,32,-2,33,54.048870,-0.911828,-1,-2.001595,-0.860989
417,36,-1,33,58.048870,3.088172,-1,-1.001595,0.139011
418,32,-2,33,54.048870,-0.911828,-1,-2.001595,-0.860989
419,30,-2,33,52.048870,-2.911828,-1,-2.001595,-0.860989
420,29,-1,33,51.048870,-3.911828,-1,-1.001595,0.139011
421,29,-2,33,51.048870,-3.911828,-1,-2.001595,-0.860989
422,30,0,33,52.048870,-2.911828,-1,-0.001595,1.139011
423,31,0,33,53.048870,-1.911828,-1,-0.001595,1.139011
424,24,-1,33,46.048870,-8.911828,-1,-1.001595,0.139011
425,34,0,33,56.048870,1.088172,-1,-0.001595,1.139011
426,24,0,33,46.048870,-8.911828,-1,-0.001595,1.139011
427,26,0,33,48.048870,-6.911828,-1,-0.001595,1.139011
428,39,-2,33,61.048870,6.088172,-1,-2.001595,-0.860989
429,30,-1,33,52.048870,-2.911828,-1,-1.001595,0.139011
430,37,0,33,59.048870,4.088172,-1,-0.001595,1.139011
431,35,-2,33,57.048870,2.088172,-1,-2.001595,-0.860989
432,41,-4,33,63.048870,8.088172,-1,-4.001595,-2.860989
433,32,-2,33,54.048870,-0.911828,-1,-2.001595,-0.860989
434,33,-3,33,55.048870,0.088172,-1,-3.001595,-1.860989
435,35,-1,33,57.048870,2.088172,-1,-1.001595,0.139011
436,40,0,33,62.048870,7.088172,-1,-0.001595,1.139011
437,41,2,33,63.048870,8.088172,-1,1.998405,3.139011
438,33,-1,33,55.048870,0.088172,-1,-1.001595,0.139011
439,29,-2,33,51.048870,-3.911828,-1,-2.001595,-0.860989
440,32,1,33,54.048870,-0.911828,-1,0.998405,2.139011
441,33,0,33,55.048870,0.088172,-1,-0.001595,1.139011
442,34,0,33,56.048870,1.088172,-1,-0.001595,1.139011
443,33,0,33,55.048870,0.088172,-1,-0.001595,1.139011
444,39,-1,33,61.048870,6.088172,-1,-1.001595,0.139011
445,39,-1,33,61.048870,6.088172,-1,-1.001595,0.139011
446,38,-1,33,60.048870,5.088172,-1,-1.001595,0.139011
447,37,-2,33,59.048870,4.088172,-1,-2.001595,-0.860989
448,31,-1,33,53.048870,-1.911828,-1,-1.001595,0.139011
449,35,1,33,57.048870,2.088172,-1,0.998405,2.139011
450,34,-1,33,56.048870,1.088172,-1,-1.001595,0.139011
451,37,-1,33,59.048870,4.088172,-1,-1.001595,0.139011
452,34,-1,33,56.048870,1.088172,-1,-1.001595,0.139011
453,35,-1,33,57.048870,2.088172,-1,-1.001595,0.139011
454,28,-1,33,50.048870,-4.911828,-1,-1.001595,0.139011
455,34,-1,33,56.048870,1.088172,-1,-1.001595,0.139011
456,32,-2,33,54.048870,-0.911828,-1,-2.001595,-0.860989
457,27,0,33,49.048870,-5.911828,-1,-0.001595,1.139011
458,34,1,33,56.048870,1.088172,-1,0.998405,2.139011
459,32,-2,33,54.048870,-0.911828,-1,-2.001595,-0.860989
460,39,-2,33,61.048870,6.088172,-1,-2.001595,-0.860989
461,23,-2,33,45.048870,-9.911828,-1,-2.001595,-0.860989
462,33,1,33,55.048870,0.088172,-1,0.998405,2.139011
463,27,0,33,49.048870,-5.911828,-1,-0.001595,1.139011
464,33,-2,33,55.048870,0.088172,-1,-2.001595,-0.860989
465,38,-1,33,60.048870,5.088172,-1,-1.001595,0.139011
466,31,0,33,53.048870,-1.911828,-1,-0.001595,1.139011
467,33,1,33,55.048870,0.088172,-1,0.998405,2.139011
468,29,1,33,51.048870,-3.911828,-1,0.998405,2.139011
469,32,-2,33,54.048870,-0.911828,-1,-2.001595,-0.860989
470,43,-2,33,65.048870,10.088172,-1,-2.001595,-0.860989
471,41,-2,33,63.048870,8.088172,-1,-2.001595,-0.860989
472,26,1,33,48.048870,-6.911828,-1,0.998405,2.139011
473,35,-1,34,56.048870,1.088172,-1,-1.001595,0.139011
474,34,-2,34,55.048870,0.088172,-1,-2.001595,-0.860989
475,18,1,34,39.048870,-15.911828,-1,0.998405,2.139011
476,32,-2,34,53.048870,-1.911828,-1,-2.001595,-0.860989
477,29,-1,34,50.048870,-4.911828,-1,-1.001595,0.139011
478,24,-2,34,45.048870,-9.911828,-1,-2.001595,-0.860989
479,41,-2,34,62.048870,7.088172,-1,-2.001595,-0.860989
480,35,-1,34,56.048870,1.088172,-1,-1.001595,0.139011
481,26,-1,34,47.048870,-7.911828,-1,-1.001595,0.139011
482,33,-1,34,54.048870,-0.911828,-1,-1.001595,0.139011
483,28,-3,34,49.048870,-5.911828,-1,-3.001595,-1.860989
484,29,-1,34,50.048870,-4.911828,-1,-1.001595,0.139011
485,27,0,34,48.048870,-6.911828,-1,-0.001595,1.139011
486,33,1,34,54.048870,-0.911828,-1,0.998405,2.139011
487,34,1,34,55.048870,0.088172,-1,0.998405,2.139011
488,29,-1,34,50.048870,-4.911828,-1,-1.001595,0.139011
489,24,1,34,45.048870,-9.911828,-1,0.998405,2.139011
490,37,-2,34,58.048870,3.088172,-1,-2.001595,-0.860989
491,29,-4,34,50.048870,-4.911828,-1,-4.001595,-2.860989
492,34,-1,34,55.048870,0.088172,-1,-1.001595,0.139011
493,36,-2,34,57.048870,2.088172,-1,-2.001595,-0.860989
494,22,1,34,43.048870,-11.911828,-1,0.998405,2.139011
495,29,1,34,50.048870,-4.911828,-1,0.998405,2.139011
496,35,1,34,56.048870,1.088172,-1,0.998405,2.139011
497,31,-3,34,52.048870,-2.911828,-1,-3.001595,-1.860989
498,30,-2,34,51.048870,-3.911828,-1,-2.001595,-0.860989
499,44,-1,34,65.048870,10.088172,-1,-1.001595,0.139011
500,41,-2,34,62.048870,7.088172,-1,-2.001595,-0.860989
501,34,-3,34,55.048870,0.088172,-1,-3.001595,-1.860989
502,41,-1,34,62.048870,7.088172,-1,-1.001595,0.139011
503,32,-2,34,53.048870,-1.911828,-1,-2.001595,-0.860989
504,35,-4,34,56.048870,1.088172,-1,-4.001595,-2.860989
505,34,-2,34,55.048870,0.088172,-1,-2.001595,-0.860989
506,37,-1,34,58.048870,3.088172,-1,-1.001595,0.139011
507,40,0,34,61.048870,6.088172,-1,-0.001595,1.139011
508,27,-2,34,48.048870,-6.911828,-1,-2.001595,-0.860989
509,36,0,34,57.048870,2.088172,-1,-0.001595,1.139011
510,34,1,34,55.048870,0.088172,-1,0.998405,2.139011
511,31,0,34,52.048870,-2.911828,-1,-0.001595,1.139011
512,30,-5,34,51.048870,-3.911828,-1,-5.001595,-3.860989
513,29,-2,34,50.048870,-4.911828,-1,-2.001595,-0.860989
514,32,-2,34,53.048870,-1.911828,-1,-2.001595,-0.860989
515,38,1,34,59.048870,4.088172,-1,0.998405,2.139011
516,32,-3,34,53.048870,-1.911828,-1,-3.001595,-1.860989
517,35,-1,34,56.048870,1.088172,-1,-1.001595,0.139011
518,40,-3,34,61.048870,6.088172,-1,-3.001595,-1.860989
519,38,-2,34,59.048870,4.088172,-1,-2.001595,-0.860989
520,32,0,34,53.048870,-1.911828,-1,-0.001595,1.139011
521,41,-3,34,62.048870,7.088172,-1,-3.001595,-1.860989
522,30,-3,34,51.048870,-3.911828,-1,-3.001595,-1.860989
523,28,-2,34,49.048870,-5.911828,-1,-2.001595,-0.860989
524,40,-1,34,61.048870,6.088172,-1,-1.001595,0.139011
525,37,0,34,58.048870,3.088172,-1,-0.001595,1.139011
526,38,-2,34,59.048870,4.088172,-1,-2.001595,-0.860989
527,42,-1,34,63.048870,8.088172,-1,-1.001595,0.139011
528,41,-2,34,62.048870,7.088172,-1,-2.001595,-0.860989
529,35,-2,34,56.048870,1.088172,-1,-2.001595,-0.860989
530,34,-2,34,55.048870,0.088172,-1,-2.001595,-0.860989
531,35,-3,34,56.048870,1.088172,-1,-3.001595,-1.860989
532,32,-2,34,53.048870,-1.911828,-1,-2.001595,-0.860989
533,47,-2,34,68.048870,13.088172,-1,-2.001595,-0.860989
534,38,-2,34,59.048870,4.088172,-1,-2.001595,-0.860989
535,41,-1,34,62.048870,7.088172,-1,-1.001595,0.139011
536,40,1,34,61.048870,6.088172,-1,0.998405,2.139011
537,32,-2,34,53.048870,-1.911828,-1,-2.001595,-0.860989
538,34,-2,34,55.048870,0.088172,-1,-2.001595,-0.860989
539,35,-2,34,56.048870,1.088172,-1,-2.001595,-0.860989
540,30,0,34,51.048870,-3.911828,-1,-0.001595,1.139011
541,38,-3,34,59.048870,4.088172,-1,-3.001595,-1.860989
542,40,-2,34,61.048870,6.088172,-1,-2.001595,-0.860989
543,34,-1,34,55.048870,0.088172,-1,-1.001595,0.139011
544,39,-2,34,60.048870,5.088172,-1,-2.001595,-0.860989
545,30,-2,34,51.048870,-3.911828,-1,-2.001595,-0.860989
546,36,-1,34,57.048870,2.088172,-1,-1.001595,0.139011
547,33,-2,34,54.048870,-0.911828,-1,-2.001595,-0.860989
548,44,-1,34,65.048870,10.088172,-1,-1.001595,0.139011
549,37,0,34,58.048870,3.088172,-1,-0.001595,1.139011
550,39,-2,34,60.048870,5.088172,-1,-2.001595,-0.860989
551,33,0,34,54.048870,-0.911828,-1,-0.001595,1.139011
552,35,-2,34,56.048870,1.088172,-1,-2.001595,-0.860989
553,36,1,34,57.048870,2.088172,-1,0.998405,2.139011
554,40,-1,34,61.048870,6.088172,-1,-1.001595,0.139011
555,37,-4,34,58.048870,3.088172,-1,-4.001595,-2.860989
556,36,-2,34,57.048870,2.088172,-1,-2.001595,-0.860989
557,32,-2,34,53.048870,-1.911828,-1,-2.001595,-0.860989
558,37,-2,34,58.048870,3.088172,-1,-2.001595,-0.860989
559,38,1,34,59.048870,4.088172,-1,0.998405,2.139011
560,34,0,34,55.048870,0.088172,-1,-0.001595,1.139011
561,45,-1,34,66.048870,11.088172,-1,-1.001595,0.139011
562,26,-2,34,47.048870,-7.911828,-1,-2.001595,-0.860989
563,34,-1,34,55.048870,0.088172,-1,-1.001595,0.139011
564,36,1,34,57.048870,2.088172,-1,0.998405,2.139011
565,37,-1,34,58.048870,3.088172,-1,-1.001595,0.139011
566,24,-3,34,45.048870,-9.911828,-1,-3.001595,-1.860989
567,38,-2,34,59.048870,4.088172,-1,-2.001595,-0.860989
568,41,-1,34,62.048870,7.088172,-1,-1.001595,0.139011
569,36,1,34,57.048870,2.088172,-1,0.998405,2.139011
570,33,-2,34,54.048870,-0.911828,-1,-2.001595,-0.860989
571,31,-1,34,52.048870,-2.911828,-1,-1.001595,0.139011
572,43,-2,34,64.048870,9.088172,-1,-2.001595,-0.860989
573,38,-2,34,59.048870,4.088172,-1,-2.001595,-0.860989
574,27,-1,34,48.048870,-6.911828,-1,-1.001595,0.139011
575,37,-2,34,58.048870,3.088172,-1,-2.001595,-0.860989
576,32,-2,34,53.048870,-1.911828,-1,-2.001595,-0.860989
577,38,-2,34,59.048870,4.088172,-1,-2.001595,-0.860989
578,35,-1,34,56.048870,1.088172,-1,-1.001595,0.139011
579,38,1,34,59.048870,4.088172,-1,0.998405,2.139011
580,40,-1,34,61.048870,6.088172,-1,-1.001595,0.139011
581,32,-1,34,53.048870,-1.911828,-1,-1.001595,0.139011
582,33,-1,34,54.048870,-0.911828,-1,-1.001595,0.139011
583,35,-3,34,56.048870,1.088172,-1,-3.001595,-1.860989
584,37,0,34,58.048870,3.088172,-1,-0.001595,1.139011
585,31,-2,34,52.048870,-2.911828,-1,-2.001595,-0.860989
586,34,0,34,55.048870,0.088172,-1,-0.001595,1.139011
587,37,1,34,58.048870,3.088172,-1,0.998405,2.139011
588,35,-1,34,56.048870,1.088172,-1,-1.001595,0.139011
589,32,0,34,53.048870,-1.911828,-1,-0.001595,1.139011
590,29,-3,34,50.048870,-4.911828,-1,-3.001595,-1.860989
591,32,0,34,53.048870,-1.911828,-1,-0.001595,1.139011
592,33,-1,34,54.048870,-0.911828,-1,-1.001595,0.139011
593,36,-1,34,57.048870,2.088172,-1,-1.001595,0.139011
594,44,-2,34,65.048870,10.088172,-1,-2.001595,-0.860989
595,41,1,34,62.048870,7.088172,-1,0.998405,2.139011
596,35,-2,34,56.048870,1.088172,-1,-2.001595,-0.860989
597,35,-3,34,56.048870,1.088172,-1,-3.001595,-1.860989
598,34,-2,34,55.048870,0.088172,-1,-2.001595,-0.860989
599,40,-1,34,61.048870,6.088172,-1,-1.001595,0.139011
600,35,-2,34,56.048870,1.088172,-1,-2.001595,-0.860989
601,30,0,34,51.048870,-3.911828,-1,-0.001595,1.139011
602,31,0,34,52.048870,-2.911828,-1,-0.001595,1.139011
603,33,1,34,54.048870,-0.911828,-1,0.998405,2.139011
604,38,-2,34,59.048870,4.088172,-1,-2.001595,-0.860989
605,26,-1,34,47.048870,-7.911828,-1,-1.001595,0.139011
606,27,-1,34,48.048870,-6.911828,-1,-1.001595,0.139011
607,24,-1,34,45.048870,-9.911828,-1,-1.001595,0.139011
608,42,0,35,62.048870,7.088172,-1,-0.001595,1.139011
609,43,-2,34,64.048870,9.088172,-1,-2.001595,-0.860989
610,29,-1,34,50.048870,-4.911828,-1,-1.001595,0.139011
611,44,-2,35,64.048870,9.088172,-1,-2.001595,-0.860989
612,24,-2,35,44.048870,-10.911828,-1,-2.001595,-0.860989
613,26,0,35,46.048870,-8.911828,-1,-0.001595,1.139011
614,43,-3,35,63.048870,8.088172,-1,-3.001595,-1.860989
615,33,1,35,53.048870,-1.911828,-1,0.998405,2.139011
616,31,-1,35,51.048870,-3.911828,-1,-1.001595,0.139011
617,32,-2,35,52.048870,-2.911828,-1,-2.001595,-0.860989
618,40,-2,35,60.048870,5.088172,-1,-2.001595,-0.860989
619,32,-2,35,52.048870,-2.911828,-1,-2.001595,-0.860989
620,26,0,35,46.048870,-8.911828,-1,-0.001595,1.139011
621,29,-1,35,49.048870,-5.911828,-1,-1.001595,0.139011
622,43,-3,35,63.048870,8.088172,-1,-3.001595,-1.860989
623,26,-2,35,46.048870,-8.911828,-1,-2.001595,-0.860989
624,37,0,35,57.048870,2.088172,-1,-0.001595,1.139011
625,40,-3,35,60.048870,5.088172,-1,-3.001595,-1.860989
626,37,-2,35,57.048870,2.088172,-1,-2.001595,-0.860989
627,42,0,35,62.048870,7.088172,-1,-0.001595,1.139011
628,38,-1,35,58.048870,3.088172,-1,-1.001595,0.139011
629,32,1,35,52.048870,-2.911828,-1,0.998405,2.139011
630,26,-2,35,46.048870,-8.911828,-1,-2.001595,-0.860989
631,29,0,35,49.048870,-5.911828,-1,-0.001595,1.139011
632,38,-2,35,58.048870,3.088172,-1,-2.001595,-0.860989
633,32,1,35,52.048870,-2.911828,-1,0.998405,2.139011
634,38,-1,35,58.048870,3.088172,-1,-1.001595,0.139011
635,36,0,35,56.048870,1.088172,-1,-0.001595,1.139011
636,39,-2,35,59.048870,4.088172,-1,-2.001595,-0.860989
637,28,0,35,48.048870,-6.911828,-1,-0.001595,1.139011
638,32,0,35,52.048870,-2.911828,-1,-0.001595,1.139011
639,26,-2,35,46.048870,-8.911828,-1,-2.001595,-0.860989
640,37,-2,35,57.048870,2.088172,-1,-2.001595,-0.860989
641,41,-2,35,61.048870,6.088172,-1,-2.001595,-0.860989
642,38,-1,35,58.048870,3.088172,-1,-1.001595,0.139011
643,38,-2,35,58.048870,3.088172,-1,-2.001595,-0.860989
644,30,-2,35,50.048870,-4.911828,-1,-2.001595,-0.860989
645,40,-2,35,60.048870,5.088172,-1,-2.001595,-0.860989
646,32,-2,35,52.048870,-2.911828,-1,-2.001595,-0.860989
647,32,-2,35,52.048870,-2.911828,-1,-2.001595,-0.860989
648,29,0,35,49.048870,-5.911828,-1,-0.001595,1.139011
649,26,-2,35,46.048870,-8.911828,-1,-2.001595,-0.860989
650,31,1,35,51.048870,-3.911828,-1,0.998405,2.139011
651,38,-2,35,58.048870,3.088172,-1,-2.001595,-0.860989
652,38,-2,35,58.048870,3.088172,-1,-2.001595,-0.860989
653,45,-1,35,65.048870,10.088172,-1,-1.001595,0.139011
654,36,-2,35,56.048870,1.088172,-1,-2.001595,-0.860989
655,39,1,35,59.048870,4.088172,-1,0.998405,2.139011
656,37,-2,35,57.048870,2.088172,-1,-2.001595,-0.860989
657,39,-2,35,59.048870,4.088172,-1,-2.001595,-0.860989
658,42,-1,35,62.048870,7.088172,-1,-1.001595,0.139011
659,39,-1,35,59.048870,4.088172,-1,-1.001595,0.139011
660,31,-2,35,51.048870,-3.911828,-1,-2.001595,-0.860989
661,41,-2,35,61.048870,6.088172,-1,-2.001595,-0.860989
662,33,-2,35,53.048870,-1.911828,-1,-2.001595,-0.860989
663,36,-2,35,56.048870,1.088172,-1,-2.001595,-0.860989
664,36,-1,35,56.048870,1.088172,-1,-1.001595,0.139011
665,32,-1,35,52.048870,-2.911828,-1,-1.001595,0.139011
666,39,-1,35,59.048870,4.088172,-1,-1.001595,0.139011
667,37,-2,35,57.048870,2.088172,-1,-2.001595,-0.860989
668,33,-2,35,53.048870,-1.911828,-1,-2.001595,-0.860989
669,36,0,35,56.048870,1.088172,-1,-0.001595,1.139011
670,37,0,35,57.048870,2.088172,-1,-0.001595,1.139011
671,36,-2,35,56.048870,1.088172,-1,-2.001595,-0.860989
672,41,-2,35,61.048870,6.088172,-1,-2.001595,-0.860989
673,36,-3,35,56.048870,1.088172,-1,-3.001595,-1.860989
674,45,0,35,65.048870,10.088172,-1,-0.001595,1.139011
675,37,-1,35,57.048870,2.088172,-1,-1.001595,0.139011
676,38,-2,35,58.048870,3.088172,-1,-2.001595,-0.860989
677,38,-2,35,58.048870,3.088172,-1,-2.001595,-0.860989
678,32,-1,35,52.048870,-2.911828,-1,-1.001595,0.139011
679,38,-1,35,58.048870,3.088172,-1,-1.001595,0.139011
680,35,-2,35,55.048870,0.088172,-1,-2.001595,-0.860989
681,37,-2,35,57.048870,2.088172,-1,-2.001595,-0.860989
682,32,-2,35,52.048870,-2.911828,-1,-2.001595,-0.860989
683,38,-2,35,58.048870,3.088172,-1,-2.001595,-0.860989
684,38,0,35,58.048870,3.088172,-1,-0.001595,1.139011
685,34,-2,35,54.048870,-0.911828,-1,-2.001595,-0.860989
686,38,-1,35,58.048870,3.088172,-1,-1.001595,0.139011
687,45,0,35,65.048870,10.088172,-1,-0.001595,1.139011
688,38,0,35,58.048870,3.088172,-1,-0.001595,1.139011
689,35,-1,35,55.048870,0.088172,-1,-1.001595,0.139011
690,38,-1,35,58.048870,3.088172,-1,-1.001595,0.139011
691,37,-1,35,57.048870,2.088172,-1,-1.001595,0.139011
692,40,1,35,60.048870,5.088172,-1,0.998405,2.139011
693,34,-2,35,54.048870,-0.911828,-1,-2.001595,-0.860989
694,39,0,35,59.048870,4.088172,-1,-0.001595,1.139011
695,31,1,35,51.048870,-3.911828,-1,0.998405,2.139011
696,41,-1,35,61.048870,6.088172,-1,-1.001595,0.139011
697,41,-1,35,61.048870,6.088172,-1,-1.001595,0.139011
698,36,-2,35,56.048870,1.088172,-1,-2.001595,-0.860989
699,35,0,35,55.048870,0.088172,-1,-0.001595,1.139011
700,29,-2,35,49.048870,-5.911828,-1,-2.001595,-0.860989
701,34,0,35,54.048870,-0.911828,-1,-0.001595,1.139011
702,36,1,35,56.048870,1.088172,-1,0.998405,2.139011
703,33,-1,35,53.048870,-1.911828,-1,-1.001595,0.139011
704,47,0,35,67.048870,12.088172,-1,-0.001595,1.139011
705,29,-2,35,49.048870,-5.911828,-1,-2.001595,-0.860989
706,32,-2,35,52.048870,-2.911828,-1,-2.001595,-0.860989
707,29,1,35,49.048870,-5.911828,-1,0.998405,2.139011
708,29,-2,35,49.048870,-5.911828,-1,-2.001595,-0.860989
709,39,1,35,59.048870,4.088172,-1,0.998405,2.139011
710,34,-2,35,54.048870,-0.911828,-1,-2.001595,-0.860989
711,46,-3,35,66.048870,11.088172,-1,-3.001595,-1.860989
712,35,-2,35,55.048870,0.088172,-1,-2.001595,-0.860989
713,38,-1,35,58.048870,3.088172,-1,-1.001595,0.139011
714,24,-2,36,43.048870,-11.911828,-1,-2.001595,-0.860989
715,28,-2,36,47.048870,-7.911828,-1,-2.001595,-0.860989
716,28,-2,36,47.048870,-7.911828,-1,-2.001595,-0.860989
717,32,-2,36,51.048870,-3.911828,-1,-2.001595,-0.860989
718,30,0,36,49.048870,-5.911828,-1,-0.001595,1.139011
719,39,-3,36,58.048870,3.088172,-1,-3.001595,-1.860989
720,27,0,36,46.048870,-8.911828,-1,-0.001595,1.139011
721,37,0,36,56.048870,1.088172,-1,-0.001595,1.139011
722,44,-2,36,63.048870,8.088172,-1,-2.001595,-0.860989
723,21,-2,36,40.048870,-14.911828,-1,-2.001595,-0.860989
724,26,0,36,45.048870,-9.911828,-1,-0.001595,1.139011
725,38,0,36,57.048870,2.088172,-1,-0.001595,1.139011
726,41,-2,36,60.048870,5.088172,-1,-2.001595,-0.860989
727,33,-3,36,52.048870,-2.911828,-1,-3.001595,-1.860989
728,27,-2,36,46.048870,-8.911828,-1,-2.001595,-0.860989
729,29,-2,36,48.048870,-6.911828,-1,-2.001595,-0.860989
730,38,-2,36,57.048870,2.088172,-1,-2.001595,-0.860989
731,41,1,36,60.048870,5.088172,-1,0.998405,2.139011
732,41,0,36,60.048870,5.088172,-1,-0.001595,1.139011
733,35,-1,36,54.048870,-0.911828,-1,-1.001595,0.139011
734,39,-1,36,58.048870,3.088172,-1,-1.001595,0.139011
735,29,0,36,48.048870,-6.911828,-1,-0.001595,1.139011
736,28,-2,36,47.048870,-7.911828,-1,-2.001595,-0.860989
737,37,-1,36,56.048870,1.088172,-1,-1.001595,0.139011
738,40,0,36,59.048870,4.088172,-1,-0.001595,1.139011
739,29,1,36,48.048870,-6.911828,-1,0.998405,2.139011
740,33,-2,36,52.048870,-2.911828,-1,-2.001595,-0.860989
741,38,-2,36,57.048870,2.088172,-1,-2.001595,-0.860989
742,35,-2,36,54.048870,-0.911828,-1,-2.001595,-0.860989
743,29,0,36,48.048870,-6.911828,-1,-0.001595,1.139011
744,31,1,36,50.048870,-4.911828,-1,0.998405,2.139011
745,37,-2,36,56.048870,1.088172,-1,-2.001595,-0.860989
746,28,-1,36,47.048870,-7.911828,-1,-1.001595,0.139011
747,34,-1,36,53.048870,-1.911828,-1,-1.001595,0.139011
748,29,-2,36,48.048870,-6.911828,-1,-2.001595,-0.860989
749,30,1,36,49.048870,-5.911828,-1,0.998405,2.139011
750,38,-2,36,57.048870,2.088172,-1,-2.001595,-0.860989
751,31,-2,36,50.048870,-4.911828,-1,-2.001595,-0.860989
752,32,-2,36,51.048870,-3.911828,-1,-2.001595,-0.860989
753,25,-2,36,44.048870,-10.911828,-1,-2.001595,-0.860989
754,37,-1,36,56.048870,1.088172,-1,-1.001595,0.139011
755,42,0,36,61.048870,6.088172,-1,-0.001595,1.139011
756,32,-1,36,51.048870,-3.911828,-1,-1.001595,0.139011
757,25,-1,36,44.048870,-10.911828,-1,-1.001595,0.139011
758,30,-2,36,49.048870,-5.911828,-1,-2.001595,-0.860989
759,41,0,36,60.048870,5.088172,-1,-0.001595,1.139011
760,38,-2,36,57.048870,2.088172,-1,-2.001595,-0.860989
761,33,-1,36,52.048870,-2.911828,-1,-1.001595,0.139011
762,33,-1,36,52.048870,-2.911828,-1,-1.001595,0.139011
763,39,-2,36,58.048870,3.088172,-1,-2.001595,-0.860989
764,44,-1,36,63.048870,8.088172,-1,-1.001595,0.139011
765,25,0,36,44.048870,-10.911828,-1,-0.001595,1.139011
766,46,-2,36,65.048870,10.088172,-1,-2.001595,-0.860989
767,41,-1,36,60.048870,5.088172,-1,-1.001595,0.139011
768,47,-1,36,66.048870,11.088172,-1,-1.001595,0.139011
769,32,-2,36,51.048870,-3.911828,-1,-2.001595,-0.860989
770,38,-3,36,57.048870,2.088172,-1,-3.001595,-1.860989
771,37,0,36,56.048870,1.088172,-1,-0.001595,1.139011
772,41,-1,36,60.048870,5.088172,-1,-1.001595,0.139011
773,35,-1,36,54.048870,-0.911828,-1,-1.001595,0.139011
774,26,-2,36,45.048870,-9.911828,-1,-2.001595,-0.860989
775,27,-1,36,46.048870,-8.911828,-1,-1.001595,0.139011
776,31,-4,36,50.048870,-4.911828,-1,-4.001595,-2.860989
777,34,-2,36,53.048870,-1.911828,-1,-2.001595,-0.860989
778,29,-1,36,48.048870,-6.911828,-1,-1.001595,0.139011
779,36,-1,36,55.048870,0.088172,-1,-1.001595,0.139011
780,46,-2,36,65.048870,10.088172,-1,-2.001595,-0.860989
781,34,-2,36,53.048870,-1.911828,-1,-2.001595,-0.860989
782,29,-1,36,48.048870,-6.911828,-1,-1.001595,0.139011
783,33,0,36,52.048870,-2.911828,-1,-0.001595,1.139011
784,32,-2,36,51.048870,-3.911828,-1,-2.001595,-0.860989
785,28,-2,36,47.048870,-7.911828,-1,-2.001595,-0.860989
786,40,0,36,59.048870,4.088172,-1,-0.001595,1.139011
787,41,-1,36,60.048870,5.088172,-1,-1.001595,0.139011
788,38,0,36,57.048870,2.088172,-1,-0.001595,1.139011
789,26,-1,36,45.048870,-9.911828,-1,-1.001595,0.139011
790,35,1,36,54.048870,-0.911828,-1,0.998405,2.139011
791,33,-2,36,52.048870,-2.911828,-1,-2.001595,-0.860989
792,35,-2,36,54.048870,-0.911828,-1,-2.001595,-0.860989
793,45,1,36,64.048870,9.088172,-1,0.998405,2.139011
794,35,-2,36,54.048870,-0.911828,-1,-2.001595,-0.860989
795,30,-1,36,49.048870,-5.911828,-1,-1.001595,0.139011
796,36,-1,36,55.048870,0.088172,-1,-1.001595,0.139011
797,35,0,36,54.048870,-0.911828,-1,-0.001595,1.139011
798,32,-1,36,51.048870,-3.911828,-1,-1.001595,0.139011
799,28,0,36,47.048870,-7.911828,-1,-0.001595,1.139011
800,34,0,36,53.048870,-1.911828,-1,-0.001595,1.139011
801,26,0,37,44.048870,-10.911828,-1,-0.001595,1.139011
802,32,-1,37,50.048870,-4.911828,-1,-1.001595,0.139011
803,33,0,37,51.048870,-3.911828,-1,-0.001595,1.139011
804,31,-1,37,49.048870,-5.911828,-1,-1.001595,0.139011
805,49,-2,37,67.048870,12.088172,-1,-2.001595,-0.860989
806,36,-1,37,54.048870,-0.911828,-1,-1.001595,0.139011
